Date,Close,High,Low,Open,Volume,Short_MA,Long_MA,Signal
2020-02-13,78.42475891113281,78.7506551305069,78.05782821966719,78.26060628866534,94747600,76.84223442077636,,Hold
2020-02-14,78.44406127929688,78.69270656111114,77.93711251400148,78.3933612458328,80113600,76.9684440612793,,Hold
2020-02-18,77.00773620605469,77.18878887738555,75.94797103367979,76.12902370501065,152531200,76.98081283569336,,Hold
2020-02-19,78.12299346923828,78.3523297233802,77.24911404532844,77.24911404532844,93984000,77.07495307922363,,Hold
2020-02-20,77.32154083251953,78.37164756799683,76.81700838375629,77.88401513292217,100566000,77.11541404724122,,Hold
2020-02-21,75.57135772705078,77.35774940247184,74.95578178960817,76.91597690115918,129554000,77.04994354248046,,Hold
2020-02-24,71.981689453125,73.43011036441114,69.82113268068633,71.75960237227564,222195200,76.81606674194336,,Hold
2020-02-25,69.54351043701172,73.03179362770307,69.07277807692655,72.65037937541128,230673600,76.57299118041992,,Hold
2020-02-26,70.64673614501953,71.90927916190874,69.16210602316792,69.16934783382864,198054800,76.27983322143555,,Hold
2020-02-27,66.0286865234375,69.04140503149553,65.89350114490772,67.85852928583456,320605600,75.67569541931152,,Hold
2020-02-28,65.99005126953125,67.20914325476264,61.88860853206062,62.10346116385855,426510000,75.07528533935547,,Hold
2020-03-02,72.13377380371094,72.76866613954134,67.04257525684778,68.14337454443714,341397200,74.95497970581054,,Hold
2020-03-03,69.8428726196289,73.38667475068135,68.99312746023453,73.30701482551375,319475600,74.73036499023438,,Hold
2020-03-04,73.0824966430664,73.24182384454771,70.76261243598904,71.56165746891385,219178400,74.54502601623535,,Hold
2020-03-05,70.71192169189453,72.31242082695749,70.34740002247567,71.33956494467967,187572800,74.20985069274903,,Hold
2020-03-06,69.7728500366211,70.20496434412061,67.88990577178768,68.07578380592835,226176800,73.78244514465332,,Hold
2020-03-09,64.25437927246094,67.1319051551366,63.48912685930832,63.670179502443226,286744800,73.13234596252441,,Hold
2020-03-10,68.8821029663086,69.14764840213388,65.02688714457042,66.9025978485406,285290000,72.69528579711914,,Hold
2020-03-11,66.48976135253906,67.88748961967876,65.627949126833,66.96291749628936,255598800,72.16202545166016,,Hold
2020-03-12,59.9235954284668,65.17895115078981,59.86807364961435,61.78481820985721,418474000,71.20884380340576,,Hold
2020-03-13,67.10294342041016,67.5736832780311,61.06302571813862,63.94538830639056,370732000,70.64275302886963,73.7333910369873,Hold
2020-03-16,58.470340728759766,62.54281272853614,57.93683739697829,58.40757346412376,322423600,69.64406700134278,73.45612030029297,Hold
2020-03-17,61.04128646850586,62.1879493594709,57.550590391518064,59.74977632698614,324056000,68.84574451446534,73.2443334197998,Hold
2020-03-18,59.5469970703125,60.350871115595204,57.24159305699179,57.88131450093201,300233600,67.91694469451905,72.99124488830566,Hold
2020-03-19,59.09074401855469,61.03645549375763,58.56689890473273,59.72080725380135,271857200,67.0054048538208,72.73582252502442,Hold
2020-03-20,55.33933639526367,60.7926402539027,55.03999474688709,59.67011183513416,401693200,65.99380378723144,72.38225280761719,Hold
2020-03-23,54.16370391845703,55.16070158535809,51.32479999006741,55.05931255400759,336752800,65.10290451049805,71.97415100097656,Hold
2020-03-24,59.59770202636719,59.793238287645494,56.56084531140466,57.05813597182242,287531200,64.60561408996583,71.67135803222656,Hold
2020-03-25,59.26939010620117,62.34245572079971,58.974877532799404,60.53192941719469,303602000,64.0367467880249,71.33006401062012,Hold
2020-03-26,62.38832473754883,62.44625922344338,59.472169846872056,59.51079529315195,252087200,63.85472869873047,71.07176391601563,Hold
2020-03-27,59.80531692504883,61.7679252857542,59.63874788584496,61.01474738694628,204216800,63.545491981506345,70.76825782775879,Hold
2020-03-30,61.512027740478516,61.68342585318123,60.206033868463194,60.529517371062305,167976400,63.014404678344725,70.4801010131836,Hold
2020-03-31,61.38649368286133,63.366001623216455,60.83368129501873,61.702735358357586,197002000,62.59158573150635,70.17262367248536,Hold
2020-04-01,58.156524658203125,60.04188561745125,57.726826674200176,59.50596949204973,176218400,61.84528713226318,69.81095039367676,Hold
2020-04-02,59.12696075439453,59.18006982201146,57.188490836952404,58.01891951220774,165934000,61.266039085388186,69.4632431793213,Hold
2020-04-03,58.277217864990234,59.31283722451452,57.68819275537644,58.6127685713981,129880000,60.69125747680664,69.09117218017577,Hold
2020-04-06,63.361175537109375,63.51566994282337,60.201204676104986,60.568135335844495,201820400,60.64659729003906,68.82521118164063,Hold
2020-04-07,62.62731170654297,65.58933753055518,62.52350996388426,65.37206847487805,202887200,60.333857727050784,68.58965698242187,Hold
2020-04-08,64.230224609375,64.54404618126709,63.06183266990903,63.42634690897305,168895200,60.22088088989258,68.34406356811523,Hold
2020-04-09,64.69373321533203,65.19585671097452,63.89952086210519,64.86513503536223,161834800,60.45938777923584,68.07570938110352,Hold
2020-04-13,65.9635009765625,66.07213548949194,64.17228391165321,64.77096719479518,131022800,60.402415657043456,67.83501434326172,Hold
2020-04-14,69.29488372802734,69.58457092501276,67.12225185179103,67.59299170512948,194994800,60.94364280700684,67.73011428833007,Hold
2020-04-15,68.66240692138672,69.12107217268907,67.74507641878203,68.17235803124424,131154400,61.32469882965088,67.61665908813477,Hold
2020-04-16,69.20796966552734,69.57249130619873,68.16027936470277,69.37453866907585,157125200,61.80774745941162,67.46503295898438,Hold
2020-04-17,68.26892852783203,69.27075926454268,66.83499069320814,68.7251848238726,215250000,62.266656684875485,67.2821029663086,Hold
2020-04-20,66.85187530517578,67.99854202997274,66.83256626499734,67.09811161151838,130015200,62.84228363037109,67.0527212524414,Hold
2020-04-21,64.7854995727539,66.92916526939891,64.07577221732265,66.69500342264703,180991600,63.373373413085936,66.8033039855957,Hold
2020-04-22,66.65149688720703,67.08602016909022,65.71002486509416,66.05039726124157,116862400,63.72606315612793,66.58386779785157,Hold
2020-04-23,66.39319610595703,68.01542772017612,66.35457066668404,66.59597413685326,124814400,64.08225345611572,66.36863235473633,Hold
2020-04-24,68.30994415283203,68.31960235496462,66.86876505886688,66.91704870248016,126161200,64.37833442687989,66.15508666992187,Hold
2020-04-27,68.35824584960938,68.68896753125865,67.58092613126625,68.02751680090847,117087600,64.80598087310791,65.9537564086914,Hold
2020-04-28,67.25019836425781,69.00037411858965,67.15847120269908,68.81932145434843,112004800,65.09288940429687,65.72987915039063,Hold
2020-04-29,69.45904541015625,69.92736888191205,68.53205667132409,68.73483476728254,137280800,65.49651699066162,65.57890533447265,Hold
2020-04-30,70.92436218261719,71.1005894315717,69.6087172156617,69.99737340670072,183064000,66.13490886688233,65.43493270874023,BUY
2020-05-01,69.78250885009766,72.17964374552773,69.0051893150792,69.10174923798432,240616800,66.66768627166748,65.2841520690918,Hold
2020-05-04,70.76985168457031,70.89779524622708,69.11865261133845,69.80665406694762,133568000,67.29231796264648,65.18812194824218,Hold
2020-05-05,71.83203887939453,72.66246767070962,71.08368641004002,71.2285300116976,147751200,67.71586112976074,65.18512893676758,Hold
2020-05-06,72.5731201171875,73.2031795834636,72.14824768910796,72.53207828931902,142333600,68.21315155029296,65.2457211303711,Hold
2020-05-07,73.32389831542969,73.66911092684012,72.89661676334377,73.19837114485792,115215200,68.6678352355957,65.2992643737793,Hold
2020-05-08,75.06912994384766,75.1223827731926,73.65551811313698,73.98229650289032,133838400,69.18660507202148,65.4800732421875,Hold
2020-05-11,76.25035858154297,76.7441494175839,74.36957144120983,74.57774424961227,145946400,69.70094795227051,65.68527938842773,Hold
2020-05-12,75.37897491455078,77.3832066763356,75.25794640867731,76.93297679324957,162301200,70.00515251159668,65.75018341064452,Hold
2020-05-13,74.46884155273438,76.47791927324582,73.39410778103768,75.55809815483286,200622400,70.29547424316407,65.84270278930664,Hold
2020-05-14,74.92632293701172,74.98683718466037,72.98744407851115,73.70877656980059,158929200,70.58139190673828,65.87957931518555,Hold
2020-05-15,74.48332977294922,74.52932117684874,72.6679029463599,72.70179445954508,166348400,70.89211196899414,65.95500747680664,Hold
2020-05-18,76.2382583618164,76.611028150083,75.11511790410643,75.80498172029709,135178400,71.36143112182617,66.08431564331055,Hold
2020-05-19,75.79772186279297,77.09998213452099,75.76625327530091,76.25520568719914,101729600,71.91204223632812,66.31518249511718,Hold
2020-05-20,77.27183532714844,77.34202651721908,76.61585573751951,76.6545857322091,111504800,72.4430591583252,66.48297714233398,Hold
2020-05-21,76.69575500488281,77.67366726497515,76.4585365069764,77.13387754437865,102688800,72.95818710327148,66.68709701538086,Hold
2020-05-22,77.18952941894531,77.27182787960697,76.33264591312964,76.43430567577444,81803200,73.40216636657715,67.03241569519042,Hold
2020-05-26,76.66671752929688,78.4845606060167,76.61104175906425,78.30544078691085,125522000,73.81758995056153,67.22369117736817,Hold
2020-05-27,77.00074768066406,77.14598335609439,75.78562421645006,76.52390248864035,112945200,74.30511741638183,67.59429931640625,Hold
2020-05-28,77.03461456298828,78.29089056504547,76.40042661637571,76.67636766312725,133560800,74.68389587402343,67.9141658782959,Hold
2020-05-29,76.9595947265625,77.73659554294788,76.60377068012559,77.27668877080987,153532400,74.9856575012207,68.2624178314209,Hold
2020-06-01,77.90605926513672,78.02708778430363,76.78291106151043,76.91362393056917,80791200,75.39183502197265,68.63872413635254,Hold
2020-06-02,78.2667007446289,78.29090791932163,77.19922860751555,77.63977407114822,87642800,75.76667747497558,69.09727142333985,Hold
2020-06-03,78.69757080078125,78.9589964979716,78.0149682866651,78.58622664893751,104491200,76.10995407104492,69.58794876098632,Hold
2020-06-04,78.01982879638672,78.81861409294638,77.64705887739464,78.52088865420797,87560400,76.38228950500488,69.95639129638671,Hold
2020-06-05,80.24188232421875,80.30239656428226,78.24007392223491,78.26911957554665,137250400,76.72818870544434,70.37584114074707,Hold
2020-06-08,80.71632385253906,80.75021537775042,79.23009773769596,79.93932296340279,95654400,77.0105484008789,70.74240112304688,Hold
2020-06-09,83.26516723632812,83.65729831044091,80.3653297249553,80.39679831013578,147712400,77.36128883361816,71.21159812927246,Hold
2020-06-10,85.4073715209961,85.87453965160508,83.77348714351568,84.2116096226659,166651600,77.86270866394042,71.68950500488282,Hold
2020-06-11,81.30693054199219,84.97651490391192,81.20527075656385,84.55291522831224,201662400,78.20461311340333,72.08791374206542,Hold
2020-06-12,82.00890350341797,84.18741636682982,80.90028576320306,83.44188410385023,200146000,78.55874214172363,72.56496131896972,Hold
2020-06-15,83.02312469482422,83.67425858934295,80.50331054070764,80.665491974399,138808800,78.98573188781738,73.04288459777833,Hold
2020-06-16,85.22342681884766,85.4945368687229,83.4418908130573,85.07335265810912,165428800,79.43499031066895,73.58180877685547,Hold
2020-06-17,85.10482025146484,86.02705683600927,84.98379175074255,85.96654258564811,114406400,79.90034523010254,74.01668167114258,Hold
2020-06-18,85.13871002197266,85.55504835135272,84.53114459703605,85.06125001022909,96820400,80.29368896484375,74.46690963745117,Hold
2020-06-19,84.65218353271484,86.3078527061597,83.54598114965047,85.84310735238266,264476000,80.69151039123535,74.87534881591797,Hold
2020-06-22,86.86698150634766,87.00979422869749,84.99830144840965,85.04429286253834,135445200,81.17538299560547,75.31881378173829,Hold
2020-06-23,88.72115325927734,90.13718820813904,87.68998805980996,88.10874933547481,212155600,81.77810478210449,75.77396682739258,Hold
2020-06-24,87.15505981445312,89.26822049559888,86.78228989344684,88.35082221845148,192623200,82.28582038879395,76.13117034912109,Hold
2020-06-25,88.31205749511719,88.35078749388231,86.55230611311778,87.30994555491553,137522400,82.8496925354004,76.52416336059571,Hold
2020-06-26,85.59860229492188,88.42824869367755,85.4509437109353,88.20797597788908,205256800,83.28164291381836,76.85197601318359,Hold
2020-06-29,87.57138061523438,87.66578639039905,85.02978213117639,85.5066347136651,130646000,83.76490898132325,77.23802505493164,Hold
2020-06-30,88.3023910522461,88.58802392767775,87.14052040168764,87.15988171149978,140223200,84.26669349670411,77.66703536987305,Hold
2020-07-01,88.13536834716797,88.9220535759505,88.08696138066959,88.37984827441205,110737200,84.73858337402343,78.13403274536132,Hold
2020-07-02,88.13536834716797,89.67485466688348,88.02160865174983,89.04066652590694,114041600,85.2443603515625,78.56371017456054,Hold
2020-07-06,90.49300384521484,90.9601720457748,89.52961440129422,89.56108299075036,118655600,85.75691642761231,79.0457063293457,Hold
2020-07-07,90.21221160888672,91.64760765010688,90.10086747244101,90.87060685450933,112424400,86.2317108154297,79.4837516784668,Hold
2020-07-08,92.31326293945312,92.34473152661032,91.10055518911935,91.18769953716944,117092000,86.68411560058594,79.96285202026367,Hold
2020-07-09,92.7102279663086,93.25727160992973,91.66454024632048,93.20401878936576,125642800,87.04925842285157,80.4720526123047,Hold
2020-07-10,92.87242889404297,92.93052759776583,91.69603540831204,92.30601639495103,90257200,87.62753334045411,80.94032028198242,Hold
2020-07-13,92.44397735595703,96.77921853086478,92.23096604261153,94.17468319640058,191649200,88.14928703308105,81.37071258544921,Hold
2020-07-14,93.97379302978516,94.16501274371473,90.89482765300735,91.82674120591236,170989200,88.6968204498291,81.85453826904296,Hold
2020-07-15,94.62005615234375,96.09418202713559,93.42429428051739,95.84486367498508,153198000,89.16665191650391,82.33154235839844,Hold
2020-07-16,93.45576477050781,94.31022548870118,92.8578838224014,93.49449476804814,110577600,89.58419914245606,82.76401687622071,Hold
2020-07-17,93.26695251464844,94.06089892749817,92.79493855947327,93.90598633783999,92186800,89.99061126708985,83.17789352416992,Hold
2020-07-20,95.23247528076172,95.37044953138843,93.01039399095433,93.35411815070974,90318000,90.51962585449219,83.61606506347657,Hold
2020-07-21,93.91810607910156,96.09661884897764,93.66878769091768,96.02158177786353,103433200,90.87218208312989,83.99304458618164,Hold
2020-07-22,94.18193054199219,94.8621099281947,93.53321973878694,93.62035668832587,89001600,91.14522094726563,84.35167602539063,Hold
2020-07-23,89.89513397216797,93.99315739757402,89.08666444146189,93.91569738113668,197004400,91.28222465515137,84.64199920654296,Hold
2020-07-24,89.67241668701172,90.016140810345,86.31266499943915,88.0966309470678,185438800,91.3502426147461,84.94607070922852,Hold
2020-07-27,91.79768371582031,91.88966654711753,90.50994623863684,90.7326345162056,121214000,91.66019668579102,85.28349792480469,Hold
2020-07-28,90.2896728515625,91.54594911832494,90.2848269844815,91.36924487069622,103625600,91.79611129760742,85.59962478637695,Hold
2020-07-29,92.0203628540039,92.20432848355908,90.73504115422307,90.77134821611126,90329200,91.98200988769531,85.9152668762207,Hold
2020-07-30,93.13385009765625,93.23793283077006,90.7883172670131,91.1949712384762,158130000,92.23193397521973,86.26198944091797,Hold
2020-07-31,102.88390350341797,103.03397765297315,97.62157959922047,99.61613418906329,374336800,92.96936073303223,86.77423080444336,Hold
2020-08-03,105.47633361816406,108.09054616095987,104.4645371706777,104.76226254133908,308151200,93.7185272216797,87.34984237670898,Hold
2020-08-04,106.18072509765625,107.26998160372126,104.9438099795325,105.66514250286653,173071600,94.51695289611817,87.92966629028321,Hold
2020-08-05,106.56559753417969,106.88511455690511,105.43761099297775,105.90236369757778,121776800,95.2295696258545,88.52764389038086,Hold
2020-08-06,110.28358459472656,110.77738293578851,106.30901285016994,106.8972095786005,202428800,96.1082374572754,89.19330062866212,Hold
2020-08-07,107.77621459960938,110.26177241107233,106.98083639595373,109.80588355038324,198045600,96.85342674255371,89.80813262939454,Hold
2020-08-10,109.34271240234375,110.35876045671141,106.69710821737102,109.21903838608283,212403600,97.69836349487305,90.45579498291016,Hold
2020-08-11,106.09086608886719,109.10505737675727,105.83139636601508,108.60794885006547,187902400,98.30421714782715,91.01949111938477,Hold
2020-08-12,109.6167221069336,109.87376452711321,106.98566715289093,107.17965891895842,165598000,99.05405044555664,91.64649154663086,Hold
2020-08-13,111.55667877197266,112.55817781440562,110.50667808377885,110.99409224252035,210082000,99.95909614562989,92.30367370605468,Hold
2020-08-14,111.4572525024414,111.54697388434195,109.65067355223327,111.38208013380518,165565200,100.86861114501953,92.97242218017578,Hold
2020-08-17,111.16625213623047,112.60181637912858,110.54062239475888,112.57756555807367,119561600,101.66529998779296,93.59090957641601,Hold
2020-08-18,112.09259033203125,112.51695384329368,110.58428087027461,110.91892299463439,105633600,102.57402420043945,94.21843490600585,Hold
2020-08-19,112.23323059082031,113.64454412496903,112.13866200158594,112.49997484302729,145538000,103.47658920288086,94.7977961730957,Hold
2020-08-20,114.7236328125,114.83760501028006,112.25747159683876,112.27444791147464,126907200,104.71801414489747,95.38412139892579,Hold
2020-08-21,120.63562774658203,121.1181872782855,115.66935990258521,115.68148161330981,338054800,106.26617469787598,96.17069534301758,Hold
2020-08-24,122.07846069335938,124.91806397068724,120.2161130032418,124.83318239328597,345937600,107.78021354675293,96.97208648681641,Hold
2020-08-25,121.07694244384766,121.42128630177416,119.35766525675145,120.95327585147248,211495600,109.31957702636718,97.73316284179687,Hold
2020-08-26,122.7234878540039,123.17937664467517,121.32672345710665,122.39127306939878,163022400,110.85473327636718,98.4831640625,Hold
2020-08-27,121.25641632080078,123.65709978806709,120.11426694187719,123.32488497435537,155552400,112.26086158752442,99.20619598388672,Hold
2020-08-28,121.05999755859375,122.64589926041506,120.83690034715939,122.22881026536905,187630000,113.1696662902832,99.92462173461914,Hold
2020-08-31,125.1653823852539,127.06653708598974,122.2166692582802,123.74922926791106,225702700,114.1541187286377,100.73488571166992,Hold
2020-09-01,130.15101623535156,130.75240977324506,126.61061944886391,128.7736558625042,151948100,115.35263328552246,101.60056640625,Hold
2020-09-02,127.45454406738281,133.8369730802814,123.186665513161,133.45868391206912,200119000,116.39708061218262,102.3752342224121,Hold
2020-09-03,117.25042724609375,124.97141760627962,116.88183987574337,123.09937532501802,257599600,116.74542274475098,102.97714157104492,Hold
2020-09-04,117.32799530029297,119.98572065509111,107.56036231574582,116.46471946533688,332607200,117.22301177978515,103.55746032714843,Hold
2020-09-08,109.43242645263672,115.41716207276087,109.29663073421304,110.52849400857393,231366600,117.22749748229981,104.03413681030274,Hold
2020-09-09,113.79732513427734,115.56267714207601,111.79918148817357,113.73912907477926,176940500,117.61282043457031,104.55865570068359,Hold
2020-09-10,110.08230590820312,116.88182317054356,109.12203408038299,116.74602745349068,182274400,117.63609962463379,104.99425399780273,Hold
2020-09-11,108.63703918457031,111.77005705290503,106.69709205627441,111.1298709484181,180860300,117.49011764526367,105.40428741455078,Hold
2020-09-14,111.89615631103516,112.44904097306566,109.41302623599448,111.27537379227499,140150100,117.51206283569336,105.87950317382813,Hold
2020-09-15,112.07075500488281,115.26196916143692,110.1987055878256,114.7769823425134,184642000,117.55728797912597,106.31105819702148,Hold
2020-09-16,108.76313018798828,112.51693044540818,108.67583612168845,111.77005407703663,154679000,117.39081497192383,106.68207656860352,Hold
2020-09-17,107.02688598632812,108.83103751673956,105.44583164529507,106.42550707639862,178011000,117.13049774169922,106.97634902954101,Hold
2020-09-18,103.6319808959961,107.5506753180143,102.9045006607274,107.08509211161683,287104900,116.57591514587402,107.19478408813477,Hold
2020-09-21,106.77469635009766,106.88139403880808,100.00427732246104,101.4010416835348,195713800,115.8828685760498,107.47282943725585,Hold
2020-09-22,108.45274353027344,109.47121874863322,105.88231946545223,109.29662320835186,183055400,115.2015827178955,107.79300476074219,Hold
2020-09-23,103.9035873413086,108.74375412227577,103.56409061974239,108.26846907252015,150718700,114.34291496276856,107.99160064697266,Hold
2020-09-24,104.97053527832031,106.93958033536623,101.84721936701546,102.01211308896369,167743300,113.45526733398438,108.19861022949219,Hold
2020-09-25,108.90865325927734,109.06385261398287,104.43707360612179,105.17425574034796,149981400,112.8378791809082,108.50766799926758,Hold
2020-09-28,111.5081558227539,111.85734688464554,109.39361323699265,111.55665745924858,137672400,112.36028709411622,108.87249206542968,Hold
2020-09-29,110.6642837524414,111.84765272079834,110.15990073985728,111.1104781178147,99382200,111.63523216247559,109.18112823486328,Hold
2020-09-30,112.3326416015625,113.73910777869786,110.2084044241761,110.37329816208843,142675200,110.74431343078614,109.5494189453125,Hold
2020-10-01,113.2832260131836,114.18530182393523,112.35205217632898,114.10770215411938,116120400,110.03574752807617,109.93144485473633,Hold
2020-10-02,109.62641906738281,111.90586307346008,108.85044458473479,109.50032515653433,144712000,109.65454711914063,110.32607055664063,SELL
2020-10-05,113.0019302368164,113.14742776439395,110.14051092914185,110.4897020352033,106243800,109.4382438659668,110.79266082763672,Hold
2020-10-06,109.7622299194336,112.63335124814374,108.87955028037823,112.2259566607193,161498200,109.45473403930664,111.15195175170898,Hold
2020-10-07,111.62457275390625,112.08046156708008,110.70309331868141,111.17838574960963,96849000,109.34609642028809,111.57864974975585,Hold
2020-10-08,111.51786804199219,112.90493061170089,111.1492733309645,112.7594330889432,83477200,109.41787452697754,111.96859985351563,Hold
2020-10-09,113.45781707763672,113.48691510258755,111.46936816913343,111.81855926916633,100506900,109.65891342163086,112.37507919311524,Hold
2020-10-12,120.66473388671875,121.42131221454332,115.69846570876324,116.45504403658781,240226800,110.09734230041504,112.73069580078125,Hold
2020-10-13,117.46378326416016,121.62497025089856,116.05732472239221,121.50857077283723,262330500,110.3669937133789,112.97044479370118,Hold
2020-10-14,117.55110168457031,119.33584953717633,116.02824344500344,117.36680433445795,150712000,110.806392288208,113.19785232543946,Hold
2020-10-15,117.08551025390625,117.56079523723751,114.60238025084043,115.15526489684527,112559200,111.30932350158692,113.40825057983399,Hold
2020-10-16,115.4462661743164,117.90030584427576,115.24257258596,117.63840880188037,115393800,111.90003776550293,113.51150421142579,Hold
2020-10-19,112.49755096435547,116.80422908289772,112.1871596819352,116.35804207693808,120639300,112.18618049621583,113.6059309387207,Hold
2020-10-20,113.98159790039062,115.40746025257594,112.15804282671203,112.71092747344602,124423700,112.46262321472167,113.69870864868165,Hold
2020-10-21,113.36082458496094,115.14557257156684,112.9534300225298,113.16682541230045,89946000,112.9354850769043,113.84410781860352,Hold
2020-10-22,112.27444458007812,114.49568501963495,111.14927164811971,113.92339674553574,101988000,113.3006805419922,113.89726226806641,Hold
2020-10-23,111.58576965332031,113.05043193781697,110.84858760677534,112.89523260157101,82572600,113.43453636169434,113.89784408569336,Hold
2020-10-26,111.59547424316406,113.05043475532885,109.490625744662,110.58670073335905,111850700,113.43890228271485,113.90060852050782,Hold
2020-10-27,113.09892272949219,113.75850508779021,111.10077943831497,112.02225141814819,92276800,113.56063423156738,113.93926193237304,Hold
2020-10-28,107.86107635498047,111.96406850952522,107.76408046155812,111.59548115439539,143937800,113.33705596923828,113.85463165283203,Hold
2020-10-29,111.85737609863281,113.41903447764516,108.83105523861934,108.99595640558233,146129200,113.26576347351075,113.84711456298828,Hold
2020-10-30,105.59131622314453,108.62733062614099,104.48554702075934,107.72525497153092,190272600,113.06400833129882,113.66446823120117,Hold
2020-11-02,105.50404357910156,107.35669702970988,104.09758457442842,105.83383850866505,122866900,112.68911399841309,113.36183654785157,Hold
2020-11-03,107.12389373779297,108.14236164402186,105.46523966166725,106.36731546450528,107624400,112.55719718933105,113.06274520874024,Hold
2020-11-04,111.49848175048828,112.1192643704232,108.97655143196363,110.71280536595152,138235500,112.55089263916015,112.87117599487304,Hold
2020-11-05,115.45596313476562,116.02825144019144,113.36082388514865,114.40838980980128,126387100,112.74779739379883,112.72582550048828,BUY
2020-11-06,115.32477569580078,115.82031028925553,112.83735453132164,114.96526366548072,114457900,112.84114532470703,112.60719268798829,Hold
2020-11-09,113.02198791503906,118.53122507296646,112.7596464655049,117.08347300114552,154515300,112.45900802612304,112.4464324951172,Hold
2020-11-10,112.68192291259766,114.25598657554706,110.8940882741732,112.27383288243148,138023400,112.21991500854492,112.19676330566406,Hold
2020-11-11,116.10211181640625,116.23814181960135,113.13859256042241,113.86732789743012,112295000,112.14746551513672,111.91578521728516,Hold
2020-11-12,115.83004760742188,117.1126214574974,115.20819406878398,116.22842646880996,103162300,112.0846923828125,111.68329528808594,Hold
2020-11-13,115.87863159179688,116.27700303551688,114.52804275815001,116.05352836084144,81581900,112.10631065368652,111.655859375,Hold
2020-11-16,116.88914489746094,117.55957633149036,114.80010222486767,115.54826720324448,91183000,112.3258903503418,111.64708236694337,Hold
2020-11-17,116.00494384765625,117.24865091924097,115.5871353083196,116.16041093814378,74271000,112.42705764770508,111.77853271484375,Hold
2020-11-18,114.68351745605469,116.42276682795455,114.65436922624248,115.24707460935673,76322100,112.49319229125976,111.7962565612793,Hold
2020-11-19,115.27619171142578,115.6842816447608,113.49807604222319,114.25595946501045,74113000,112.64327964782714,111.90013427734375,Hold
2020-11-20,114.01305389404297,115.40250938194856,113.96447599254086,115.27619794234921,73604300,112.76464385986328,112.00765457153321,Hold
2020-11-23,110.62200927734375,114.28512261237464,110.52484606012634,113.85759556092404,127959300,112.71597061157226,111.98217163085937,Hold
2020-11-24,111.90459442138672,112.56531474410036,109.39774313111327,110.68032441615657,113874200,112.656254196167,111.97884841918945,Hold
